Unnamed: 0,EIN,NAME,STREET,CITY,STATE,ZIP_PART_1,ZIP_PART_2,totcntrbgfts
16533,200602846,FRIENDS OF THE SANDWICH TOWN ARCHIVES,142 MAIN ST,SANDWICH,MA,2563,2232,125780.0
16534,200616483,SECURED FINANCE NETWORK NEW ENGLAND CHAPTER INC,150 PRESIDENTIAL WAY STE 510,WOBURN,MA,1801,1121,125780.0
16535,200617878,PROVIDENCE BAPTIST CHURCH,80 BOARDMAN ST,NORFORK,MA,2056,1006,125780.0
16536,200628638,NORTH ANDOVER COMMUNITY ACCESS AND MEDIA INC,430 OSGOOD ST,NORTH ANDOVER,MA,1845,2922,125780.0
16537,200633571,OPERATION COMIX RELIEF INC,8 CAPRI DR,FRAMINGHAM,MA,1701,7759,125780.0
16538,200636956,WORCESTER SPORTS FOUNDATION INC,210 PARK AVE,WORCESTER,MA,1609,2246,125780.0
16539,200642916,WESTERN MASSACHUSETTS SACRED HARP COMMUNITY INC,9 AND A HALF MARKET STREET,NORTHAMPTON,MA,1060,0,125780.0
16540,200645234,BEDFORD COMMUNITY ACCESS TELEVISION,16 SOUTH RD,BEDFORD,MA,1730,2252,125780.0
16541,200663924,HOSANNA GOSPEL CENTER INC,120 STAFFORD ST,WORCESTER,MA,1603,1457,125780.0
16542,200683403,WEST SPRINGFIELD ROTARY FOUNDATION INC,PO BOX 66,W SPRINGFIELD,MA,1090,66,125780.0
16543,200697118,WAMSUTTA MIDDLE SCHOOL PARENT TEACHER ORGANIZATON INC,300 LOCUST ST,ATTLEBORO,MA,2703,6504,125780.0
16544,200698408,MASCONOMET MUSIC PARENTS ASSOCIATION INC,PO BOX 95,TOPSFIELD,MA,1983,95,125780.0
16545,200698608,SAUGUS HIGH SCHOOL SCHOLARSHIP FUND,1 PIERCE MEMORIAL DR,SAUGUS,MA,1906,3268,125780.0
16546,200700473,COUNTRY DANCE & SONG SOCIETY INC,136 LINCOLN RD,SUDBURY,MA,1776,1406,125780.0
16547,200703238,ROOT CAUSE INSTITUTE INC,1 BROADWAY STE 14,CAMBRIDGE,MA,2142,1187,125780.0
16548,200708514,WOMEN IN TRANSITION HOUSING INC,517 MOODY STREET,LOWELL,MA,1854,4071,125780.0
16549,200710100,NAM KNIGHTS OF AMERICA MC BOSTON CHAPTER INC,38 MEADOWBROOK RD,SHERBORN,MA,1770,1317,125780.0
16550,200711856,MARINE CORPS LEAGUE,38 SUMMER ST,NORTON,MA,2766,2729,125780.0
16551,200747495,25 SCHOOL STREET INC,1 FLORENCE ST,BOSTON,MA,2131,3638,125780.0
16552,200759396,MT OLIVE KINGDOM BUILDERS WORSHIP CENTER INC,234 NORFOLK ST,DORCHESTER,MA,2124,3333,125780.0
16553,200761580,CAPE COD CHAPTER - MILITARY OFFICERS ASSOCIATION OF AMERICA,248 WHEELER RD,MASHPEE,MA,2649,4316,125780.0
16554,200762494,MASOOD FAMILY FOUNDATION,405 WALTHAM ST,LEXINGTON,MA,2421,7934,125780.0
16555,200766015,SILVER CREEK HABITAT INC,112 SILVER ST,MONSON,MA,1057,9422,125780.0
16556,200772544,BETHESDA ASSEMBLY OF GOD INC,100 CONCORD ST STE 1H,FRAMINGHAM,MA,1702,8328,125780.0
16557,200773697,MILFORD REGIONAL HEALTHCARE FOUNATION INC,14 PROSPECT ST,MILFORD,MA,1757,3003,125780.0
16558,200776190,ONEWORLD CLASSROOMS INC,180 MAIN ST,ANDOVER,MA,1810,4166,125780.0
16559,200791668,MERRIMACK VALLEY SKATING CLUB INC,28 LOW ST,NEWBURYPORT,MA,1950,4046,125780.0
16560,200792574,SCIENCE FROM SCIENTISTS INC,1 DEANGELO DR STE C,BEDFORD,MA,1730,2230,125780.0
16561,200796417,MASSACHUSETTS CENTER FOR THE BOOK INC,17 NEW SOUTH ST,NORTHAMPTON,MA,1060,4073,125780.0
16562,200804055,DALTON LIONS CHARITIES INC,PO BOX 213,DALTON,MA,1227,213,125780.0
16563,200806222,TABERNACULO DO ESPIRITO SANTO INC,266 LOWELL ST,SOMERVILLE,MA,2144,0,125780.0
16564,200806767,BRAZILIAN AG,91 CANTERBURY ST,WORCESTER,MA,1603,2808,125780.0
16565,200809596,HOUSING PARTNERSHIP VENTURES INC,1 WASHINGTON MALL 12TH FLOOR,BOSTON,MA,2108,2603,125780.0
16566,200810205,TURNERS FALLS ALL SPORTS BOOSTER CLUB,222 TURNPIKE RD,MONTAGUE,MA,1351,9526,125780.0
16567,200814600,CHILDRENS LEAGUE EDUCATION FUND INC,72-74 E DEDHAM STREET,BOSTON,MA,2118,2315,125780.0
16568,200815685,ACTORS SHAKESPEARE PROJECT INC,442 BUNKER HILL ST,CHARLESTOWN,MA,2129,1718,125780.0
16569,200816574,MASSEQUALITY EDUCATION FUND ORG INC,100 GROVE ST STE 313,WORCESTER,MA,1605,2654,125780.0
16570,200821243,COMMONWEALTH CATS,PO BOX 26,PEABODY,MA,1960,826,125780.0
16571,200828456,BURLINGTON POLICE COMMAND OFFICERS UNION,45 CENTER ST,BURLINGTON,MA,1803,3001,125780.0
16572,200837361,DYOUVILLE SENIOR LIVING INC,979 VARNUM AVENUE,LOWELL,MA,1854,1939,125780.0
16573,200838655,WOMEN MARINES ASSOCIATION,401 EDGEWATER PL STE 600,WAKEFIELD,MA,1880,6200,125780.0
16574,200842080,COMMUNITIES WITHOUT BORDERS A NONPROFIT CORPORATION,130 WASHINGTON ST,NEWTON,MA,2458,2250,125780.0
16575,200842274,BICYCLE MESSENGER EMERGENCY FUND INC,607 BOYLSTON STREET UNIT 400L,BOSTON,MA,2116,3604,125780.0
16576,200843631,FRIENDS OF THE HAMPDEN FREE PUBLIC LIBRARY INC,PO BOX 129,HAMPDEN,MA,1036,129,125780.0
16577,200848276,ST FRANCIS OF ASSISI RESIDENCES AT BRAINTREE III INC,49 INDEPENDENCE AVENUE,BRAINTREE,MA,2184,1787,125780.0
16578,200854833,AMHERST COMMUNITY ARTS CENTER,22 TURNER ST,LAKE PLEASANT,MA,1347,0,125780.0
16579,200857352,MASSACHUSETTS HEAD START ASSOCIATION INC,156 BROAD ST,LYNN,MA,1901,1603,125780.0
16580,200862775,BOSTON THAMIL ASSOCIATION OF NEW ENGLAND INC,84 SCHOOL ST,WOBURN,MA,1801,1942,125780.0
16581,200862997,FOUR CORNERS MAIN STREET INC,337 WASHINGTON ST,DORCHESTER,MA,2121,3912,125780.0
16582,200865491,NEW ENGLAND LANDSCAPE DESIGN AND HISTORY ASSOCIATION INC,13 HIGHCROFT WAY,HOPKINTON,MA,1748,1299,125780.0
16583,200865944,UNITE HERE,33 HARRISON AVE,BOSTON,MA,2111,2008,125780.0
16584,200873531,ANDREA HOLDEN FOUNDATION INC,PO BOX 542,SOUTH DENNIS,MA,2660,542,125780.0
16585,200889302,SALEM ALLIANCE FOR THE ENVIRONMENT INC,17 SUTTON AVE,SALEM,MA,1970,5728,125780.0
16586,200902950,PETER FRENCH MEMORIAL FOUNDATION,23 HOLLYWOOD RD,WINCHESTER,MA,1890,3149,125780.0
16587,200909252,WESTWOOD HIGH ALUMNI ASSOCIATION INC,40 CHURCH ST,WESTWOOD,MA,2090,3512,125780.0
16588,200909648,CHABAD-LUBAVITCH OF NORTHAMPTON,351 PLEASANT ST STE B # 193,NORTH HAMPTON,MA,1060,3998,125780.0
16589,200913756,GEORGE K PROGIN SCHOLARSHIP FUND,75 FEDERAL STREET,BOSTON,MA,2110,1913,125780.0
16590,200914341,MCCONNELL FAMILY FOUNDATION,175 DERBY ST STE 36,HINGHAM,MA,2043,4058,125780.0
16591,200917822,BOSTON EDUCATION SKILLS & TRAINING CORP,101 STATION LNDG FL 4,MEDFORD,MA,2155,5134,125780.0
16592,200918390,IGREJA BATISTA RENASCER CASA DE ORACAO INC,101 MAIN ST,PEABODY,MA,1960,5550,125780.0
16593,200922618,EPISODE FOUNDATION,PO BOX 52568,BOSTON,MA,2205,2568,125780.0
16594,200924576,WILLIAM F STANLEY ELEMENTARY SCHOOL PTO,250 SOUTH ST,WALTHAM,MA,2453,2707,125780.0
16595,200928417,BELCHERTOWN GRANBY EAGLES YOUTH FOOTBALL ORGANIZATION INC,1199,BELCHERTOWN,MA,1007,0,125780.0
16596,200938548,UNITE HERE,33 HARRISON AVE,BOSTON,MA,2111,2008,125780.0
16597,200956663,CATHEDRAL HILL HOUSING CORPORATION,667 MAIN ST,HOLYOKE,MA,1040,5518,125780.0
16598,200961329,78715 LEOMINSTER,PO BOX 1151,LEOMINSTER,MA,1453,1151,125780.0
16599,200963503,OWASP FOUNDATION INC,401 EDGEWATER PL STE 600,WAKEFIELD,MA,1880,6200,125780.0
16600,200967001,SPENCER TRAILWAYS INC,47 CHERRY ST,SPENCER,MA,1562,2206,125780.0
16601,200976519,BAINS FAMILY FOUNDATION,16 TAUTEMO WAY,NANTUCKET,MA,2554,2658,125780.0
16602,200976938,CROSSROADS WORSHIP CENTER OF THE ASSEMBLIES OF GOD WEYMOUTH,241 BROAD ST,WEYMOUTH,MA,2188,3524,125780.0
16603,200980568,FOUNDATION OF HOPE FOR HAITI INC,29 WALNUT ST,PLAINVILLE,MA,2762,1406,125780.0
16604,200995298,BOSTON BHANGRA INC,97 ASPINWALL AVE,BROOKLINE,MA,2446,6401,125780.0
16605,200998262,BOSTON CHILDRENS FOUNDATION INC,850 SUMMER ST SUITE 5,SOUTH BOSTON,MA,2127,1568,125780.0
16606,201003302,BOSTON MEDITATION INC,22 9TH ST APT 703,MEDFORD,MA,2155,5166,125780.0
16607,201005545,INTERNATIONAL PIANO SEMINARS INC,57 ADDINGTON RD,BROOKLINE,MA,2445,4542,125780.0
16608,201010393,SAMM ENTERTAINMENT INC,31 UNION AVE,SUDBURY,MA,1776,2269,125780.0
16609,201020880,SCHOOL ON WHEELS OF MASSACHUSETTS INC,100 LAUREL ST STE 121,E BRIDGEWTR,MA,2333,1847,125780.0
16610,201034607,SANDS FAMILY FOUNDATION,5301 GREAT MEADOW RD,DEDHAM,MA,2026,4084,125780.0
16611,201036735,IGREJA BATISTA MISSIONARIA DA FE,252 SPRINGVALE AVE,EVERETT,MA,2149,5427,125780.0
16612,201040725,BAILIN BROTHERS FOUNDATION,C/O 76 MILL STREET,WORCESTER,MA,1603,0,125780.0
16613,201049767,RUTLAND LAND CONSERVANCY INC,319 MAIN ST,RUTLAND,MA,1543,1366,125780.0
16614,201050296,PRAJNOPAYA FOUNDATION,60 HARTWELL RD,CARLISLE,MA,1741,1562,125780.0
16615,201053861,CITY TO SADDLE,PO BOX 456,AUBURN,MA,1501,456,125780.0
16616,201060527,MERRIMACK VALLEY CONCERT BAND,PO BOX 76,MERRIMAC,MA,1860,76,125780.0
16617,201068366,JUMPSTART YOUTH CONNECTION INC,182 WHITEHALL RD,AMESBURY,MA,1913,1017,125780.0
16618,201074448,MURACO ELEMENTARY SCHOOL PARENTS ASSOCIATION,33 BATES RD,WINCHESTER,MA,1890,1211,125780.0
16619,201081826,KATYDID FOUNDATION INC,7 JULIA ST,NEWBURYPORT,MA,1950,4105,125780.0
16620,201096647,WAYLAND COMMUNITY POOL INC,195 CONCORD RD,WAYLAND,MA,1778,1205,125780.0
16621,201099282,WALPOLE REBELS GRIDIRON CLUB INC,20 RIDGE RD,WALPOLE,MA,2081,2111,125780.0
16622,201099504,YOUTH WELLNESS PROJECT INC,40 FIRE ROAD 10,LANCASTER,MA,1523,0,125780.0
16623,201100474,COMPUTATIONAL CHARITY PROJECT INC,548 GREEN ST,CAMBRIDGE,MA,2139,3120,125780.0
16624,201103797,MIDDLETON YOUTH SOCCER INC,PO BOX 625,MIDDLETON,MA,1949,925,125780.0
16625,201104215,MCGLYNN ELEMENTARY PARENT TEACHER GROUP,7 LAPHAM ST,MEDFORD,MA,2155,4812,125780.0
16626,201120696,BOSSE FOUNDATION INC,141 BOSTON POST RD,SUDBURY,MA,1776,2405,125780.0
16627,201121054,WILLIAM STURGIS FRIENDS OF EDUCATION FOUNDATION INC,427 MAIN ST,HYANNIS,MA,2601,3905,125780.0
16628,201122034,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,80 SPRING GROVE RD,ANDOVER,MA,1810,4811,125780.0
16629,201131882,MARINE CORPS LEAGUE,716 BALDWINVILLE RD,BALDWINVILLE,MA,1436,1339,125780.0
16630,201132247,4RIVERS COMMUNITY CHURCH,416 BOSTON POST RD E STE 10,MARLBOROUGH,MA,1752,3605,125780.0
16631,201140286,JEFFREY COOMBS MEMORIAL FOUNDATION INC,42 INDIAN BROOK RD,ABINGTON,MA,2351,3012,125780.0
16632,201141368,LEXINGTON YOUTH BASEBALL INC,44 BARRETTS MILL RD,CONCORD,MA,1742,5518,125780.0
16633,201156838,AMERICAN FAMILY CENTER INC,22 PROVINCETOWN VIEW RD,PLYMOUTH,MA,2360,1255,125780.0
16634,201161031,RANDY PRICE MEMORIAL FUND INC,65 STORROW DR,BREWSTER,MA,2631,5200,125780.0
16635,201163709,BLESSINGS FARM INC,50 H FOOTE RD,CHARLTON,MA,1507,5253,125780.0
16636,201168202,VAJRADHATU,71 B ASHFIELD ST,SHELBURNE FALLS,MA,1370,1423,125780.0
16637,201169399,CYCLE KIDS INC,955 MASSACHUSETTS AVE SUITE 322,CAMBRIDGE,MA,2139,3233,125780.0
16638,201174535,ANDREW ZABIEREK MEMORIAL SCHOLARSHIP FOUNDATION INC,4 PENNSYLVANIA AVE,CHELMSFORD,MA,1824,1355,125780.0
16639,201174565,BEACON SCHOLASTIC INC,1424 NORTH ST,WALPOLE,MA,2081,2335,125780.0
16640,201180110,ASSEMBLY OF GOD CHURCH VINDE MINISTRY,757 MAIN ST,WORCESTER,MA,1610,3162,125780.0
16641,201180854,POPE JOHN PAUL II HIGH SCHOOL INC,120 HIGH SCHOOL RD,HYANNIS,MA,2601,4540,125780.0
16642,201190377,NATIONAL COUNCIL FOR OCCUPATIONAL SAFETY AND HEALTH,74 BOSTON AVE,SOMERVILLE,MA,2144,2201,125780.0
16643,201198061,NEW ENGLAND OPTIMAL HEALTH INC,85 SEAPORT BLVD UNIT 407,BOSTON,MA,2210,2153,125780.0
16644,201198347,OAKHAM-NEW BRAINTREE PARENT TEACHER ORGANIZATION-PTO,1 DEACON ALLEN DR,OAKHAM,MA,1068,9200,125780.0
16645,201207636,SPRINGFIELD LIBRARY FOUNDATION INC,PO BOX 28,E LONGMEADOW,MA,1028,28,125780.0
16646,201208527,VENERINI ACADEMY INC,27 EDWARD ST,WORCESTER,MA,1605,2944,125780.0
16647,201216666,CLARA FOUNDATION INC,PO BOX 109,SIASCONSET,MA,2564,109,125780.0
16648,201224412,WILDFLOWER INC,271 LINCOLN ST STE 12,LEXINGTON,MA,2421,7527,125780.0
16649,201227738,FRIENDS OF THE SHARON DOG PARK INC,86 S PLEASANT ST,SHARON,MA,2067,1924,125780.0
16650,201230499,MEETINGHOUSE FARM INC,2135 MEETINGHOUSE WAY,WEST BARNSTABLE,MA,2668,0,125780.0
16651,201231138,FRIENDS OF FRIEDA GARCIA PARK INC,197 CLARENDON ST,BOSTON,MA,2116,5010,125780.0
16652,201231347,LAURA AND LORENZ REIBLING FAMILY FOUNDATION,10 WEBB ST,LEXINGTON,MA,2420,2220,125780.0
16653,201236826,ROYAL ACRANUM SCHOLARSHIP FUND INC,61 BATTERYMARCH ST,BOSTON,MA,2110,3208,125780.0
16654,201237049,ORLEANS ELEMENTRY SCHOOL PARENT TEACHER COUNCIL,46 ELDREDGE PARK WAY,ORLEANS,MA,2653,0,125780.0
16655,201237055,FRIENDS OF SCHELL BRIDGE,PO BOX 27,NORTHFIELD,MA,1360,27,125780.0
16656,201239032,BERNARD AND NITA TRUGMAN CHARITABLE TRUST,SPINELLI CPA 146 WEST BOYLSTON DR,WORCESTER,MA,1606,0,125780.0
16657,201239633,ROYAL HEALTH GROUP CHARITABLE FOUNDATION INC,42 WINTER ST STE 1,PEMBROKE,MA,2359,4958,125780.0
16658,201240311,THE BOSTON WAGNER SOCIETY INC,PO BOX 320033,WEST ROXBURY,MA,2132,1,125780.0
16659,201243969,NASHOBA YOUTH HOCKEY ASSOCIATION INC,PO BOX 681,WESTFORD,MA,1886,21,125780.0
16660,201243989,ROSLINDALE GREEN & CLEAN INC,PO BOX 228,ROSLINDALE,MA,2131,2,125780.0
16661,201246646,FRIENDS OF THE LYNDON INC,20 MOUNT VERNON ST,WEST ROXBURY,MA,2132,2809,125780.0
16662,201253202,FIRST UNITED PENTECOSTAL CHURCH OF BOSTON,1205 HYDE PARK AVE,BOSTON,MA,2136,2837,125780.0
16663,201256739,CHARLES SARDO MEMORIAL FOUNDATION,10 DORRANCE ST,CHARLESTOWN,MA,2129,1027,125780.0
16664,201258336,NEWBURYPORT PRESERVATION TRUST INC,PO BOX 184,NEWBURYPORT,MA,1950,284,125780.0
16665,201261647,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC,50 COLLEGE ST,SOUTH HADLEY,MA,1075,1423,125780.0
16666,201268475,DANIELS FARMSTEAD FOUNDATION INC,286 MENDON ST,BLACKSTONE,MA,1504,1100,125780.0
16667,201271364,NEEDHAM GOLF CLUB CHARITIES INC,49 GREEN ST,NEEDHAM,MA,2492,4105,125780.0
16668,201272402,704 FHC LLC,FALMOUTH HOUSING CORP 704 MAIN ST,FALMOUTH,MA,2540,0,125780.0
16669,201276247,MALIK ACADEMY,808 MEMORIAL DR,CAMBRIDGE,MA,2139,4637,125780.0
16670,201286583,INTERNATIONAL MINISTRY OF THE ASSEMBLY OF GOD INC,9 CUMMINGS ST,SOMERVILLE,MA,2145,1117,125780.0
16671,201287349,NORTHEAST PROFESSIONAL REGISTRY OF NURSES INC,600 CUMMINGS CENTER SUITE 2752,BEVERLY,MA,1915,6194,125780.0
16672,201288546,CLINICS OF HOPE INC,41 PRETTO WAY,PLYMOUTH,MA,2360,2326,125780.0
16673,201289565,FALMOUTH FIREWORKS COMMITTEE,PO BOX 500,FALMOUTH,MA,2541,500,125780.0
16674,201294532,EAST & ALTERNATIVE ELEMENTARY SCHOOLS PARENT TEACHER ORGANIZATIO,45 WILSHIRE DR,SHARON,MA,2067,1529,125780.0
16675,201304089,FRIENDS OF SAINT PETER LITHUANIAN CHURCH,29 BARBERRY LN,MILTON,MA,2186,5203,125780.0
16676,201308560,BOSTON AFTER SCHOOL & BEYOND INC,89 SOUTH ST STE 601,BOSTON,MA,2111,2747,125780.0
16677,201310278,ROBERT F TERRY JR FOUNDATION,745 MASSACHUSETTS AVE,ARLINGTON,MA,2476,4714,125780.0
16678,201310347,BURKARDT FAMILY FOUNDATION,72 GREAT POND RD,NORTH ANDOVER,MA,1845,3025,125780.0
16679,201313841,PEMBROKE YOUTH BASEBALL INC,38 HILLCREST DR,PEMBROKE,MA,2359,2013,125780.0
16680,201317071,STONEHAM MIDDLE SCHOOL PARENT TEACHER ORGANIZATION,101 CENTRAL ST,STONEHAM,MA,2180,1248,125780.0
16681,201320742,NEWTON COUNCIL OF PARENT-TEACHER ORGANIZATIONS INC,100 WALNUT ST,NEWTON,MA,2460,1314,125780.0
16682,201321920,AMBOSELI TRUST FOR ELEPHANTS,10 STATE ST,NEWBURY,MA,1950,6604,125780.0
16683,201323393,PATIENT CARE FUND OF MASHPEE,PO BOX 1222,MASHPEE,MA,2649,1222,125780.0
16684,201323504,MIDDLETON PARENT-TEACHER ORGANIZATION,143 S MAIN ST,MIDDLETON,MA,1949,2447,125780.0
16685,201324018,DIGITAL ANALYTICS ASSOCIATION INC,401 EDGEWATER PL STE 600,WAKEFIELD,MA,1880,6200,125780.0
16686,201332310,AMAZING THINGS ARTS CENTER INC,160 HOLLIS ST,FRAMINGHAM,MA,1702,8604,125780.0
16687,201335758,FRIENDS OF THE NAHANT PUBLIC LIBRARY INC,PO BOX 76,NAHANT,MA,1908,76,125780.0
16688,201341322,MLG-ICS,71 ADAMS STREET,MEDFORD,MA,2155,5253,125780.0
16689,201343425,CELL PHONES FOR SOLDIERS INC,220 CENTER ST,PEMBROOK,MA,2359,2657,125780.0
16690,201344017,VISION-AID INCORPORATED,8 VINE BROOK RD,LEXINGTON,MA,2421,5402,125780.0
16691,201348415,VILLAGE BY VILLAGE INC,PO BOX 2052,SALEM,MA,1970,6252,125780.0
16692,201355764,AMERICAN ASSOCIATION OF NEUROSCIENCE NURSES,93 BUTLER RD,QUINCY,MA,2169,2237,125780.0
16693,201356307,MULTI-ARTS INC,3 BRISTOL LN,HADLEY,MA,1035,9649,125780.0
16694,201356639,IPSWICH YOUTH SOCCER INC,PO BOX 586,IPSWICH,MA,1938,586,125780.0
16695,201358397,MENTAL HEALTH AND ADDICTION NETWORK INC,PO BOX 2052,SALEM,MA,1970,6252,125780.0
16696,201358458,CHILD AID INTERNATIONAL INC,PO BOX 2052,SALEM,MA,1970,6252,125780.0
16697,201358481,CANCER SUPPORT NETWORK INC,PO BOX 2052,SALEM,MA,1970,6252,125780.0
16698,201359508,JOHN ESTRELLA FOUNDATION FOR CANCER RESEARCH,3 SEWARD AVE,BEVERLY,MA,1915,4637,125780.0
16699,201361625,EAST LONGMEADOW TENNIS ASSOCIATION INC,54 AUTUMN RDG,E LONGMEADOW,MA,1028,3144,125780.0
16700,201363186,ISLAMIC SOCIETY OF GREATER WORCESTER,57 LAUREL ST,WORCESTER,MA,1605,3069,125780.0
16701,201367098,YAWKEY BASEBALL LEAGUE,31 ELY RD,DORCHESTER,MA,2124,5111,125780.0
16702,201367183,MASSACHUSETTS MORTGAGE BANKERS FOUNDATION INC,185 DEVONSHIRE ST STE 703,BOSTON,MA,2110,1476,125780.0
16703,201372388,SUTTON 20-21 FOUNDATION INC,150 TRAPELO RD,LINCOLN,MA,1773,2808,125780.0
16704,201372712,TOWN OF DUNSTABLE FIRE DEPARTMENT BACON CHARITABLE TR,PO BOX 896,PEPPERELL,MA,1463,896,125780.0
16705,201378073,COMBINATION COMPANY NUMBER ONE INC,1 W MAIN ST,AYER,MA,1432,1210,125780.0
16706,201393553,LITERARY VENTURES FUND INC,203 WILLOW STREET,SOUTH HAMILTON,MA,1982,2292,125780.0
16707,201404366,GLOBAL NEUROSCIENCE INITIATIVE FOUNDATION,12 AUTUMN RD,WESTON,MA,2493,2415,125780.0
16708,201412683,EBENEZER MISSIONARY BAPTIST CHURCH,42 DEARBORN ST,SPRINGFIELD,MA,1109,2704,125780.0
16709,201417186,LLOYD E RHODES CHARITABLE FOUNDATION,1210 PULASKI BLVD,BELLINGHAM,MA,2019,2127,125780.0
16710,201417388,PROJECT CHACOCENTE USA INC,PO BOX 128,LEXINGTON,MA,2420,2,125780.0
16711,201433560,INTERNATIONAL ASSOC OF LIONS CLUB,37 ISLAND RD,MILLIS,MA,2054,1135,125780.0
16712,201437572,CENTRAL PARENTS ORGANIZATION,99 BROWN ST,ATTLEBORO,MA,2703,6972,125780.0
16713,201440761,CAPPELLA CLAUSURA INC,17 JENISON ST,NEWTONVILLE,MA,2460,1413,125780.0
16714,201446694,TOM SIEVER CHARITABLE FOUNDATION INC,124 LONG POND RD STE 13,PLYMOUTH,MA,2360,2664,125780.0
16715,201449715,MAGICAL MOON FOUNDATION,PO BOX 83,MARSHFLD HLS,MA,2051,83,125780.0
16716,201455043,CHABAD OF NEWTON INC,32 LORING ST,NEWTON,MA,2459,1244,125780.0
16717,201462777,MANSFIELD MOTHERS CLUB INC,PO BOX 831,MANSFIELD,MA,2048,831,125780.0
16718,201462816,ASSOCIATION FOR VASCULAR ACCESS,PO BOX 779,PLYMOUTH,MA,2362,779,125780.0
16719,201465068,CAMBRIDGE DANCE YOUTH PROGRAM INC,624 SOMERVILLE AVE,SOMERVILLE,MA,2143,3206,125780.0
16720,201465578,BEAVER LAKE TRUST INC,98 SHORELINE DR,WARE,MA,1082,9513,125780.0
16721,201473147,UBULU UNITED USA & CANADA INC,351 SOUTH HUNTINGTON AVENUE STE R,JAMAICA PLAIN,MA,2130,4887,125780.0
16722,201481127,RASIN FOUNDATION,202 EDGE HILL RD,MILTON,MA,2186,5310,125780.0
16723,201492099,BOSTON ASSOCIATION OF CLAIMS EXECUTIVE INC,CO J PROUTY 1145 W CHESTNUT ST,BROCKTON,MA,2301,0,125780.0
16724,201492152,PRAISE TABERNACLE WORSHIP CHURCH,125 PERRY ST,LOWELL,MA,1852,2777,125780.0
16725,201497433,NATIONAL GLAUCOMA SOCIETY,PO BOX 4092,ANDOVER,MA,1810,812,125780.0
16726,201499698,GARDEN CLUB FEDERATION OF MASSACHUSETTS INC,PO BOX 535,MILLIS,MA,2054,535,125780.0
16727,201503384,SPRINGFIELD SCHOOL VOLUNTEERS FOUNDATION INCORPORATED,1550 MAIN ST 3RD FLR,SPRINGFIELD,MA,1103,1422,125780.0
16728,201509407,SHORE EDUCATIONAL COLLABORATIVE INC,201 CRESCENT AVE,CHELSEA,MA,2150,3072,125780.0
16729,201523260,ACTION COALIATION FOR MEDIA EDUCATION,486 CHANDLER ST,WORCESTER,MA,1602,2861,125780.0
16730,201524202,MOON BALLOON PROJECT INC BUILDING HEALING BRIDGES FOR CHILDREN,23 CEDAR ST,HINGHAM,MA,2043,2701,125780.0
16731,201525308,ST PETER ACADEMY INC,371 W 4TH ST,SOUTH BOSTON,MA,2127,2619,125780.0
16732,201529661,GBL CHARITABLE FOUNDATION,26 LONGMEADOW DR,WESTWOOD,MA,2090,1079,125780.0
16733,201531769,IGREJA EVANGELICA BETESDA,96 ADDISON ST # 3,CHELSEA,MA,2150,1929,125780.0
16734,201534274,COLUMBIA ROAD COMMUNITY DEVELOPMENT CORPORATION,275 W BROADWAY,SOUTH BOSTON,MA,2127,1943,125780.0
16735,201536989,THE JAMES E AND ALLYCE DARLING NESWORTHY FOUNDATION,CO VERRILL ONE FEDERAL ST 20TH F,BOSTON,MA,2110,0,125780.0
16736,201537585,UNIVERSITY OF MASSACHUSETTS-SEIU LOCAL 888 HEALTH & WELFARE FUND,25 BRAINTREE HILL OFFICE PK 306,BRAINTREE,MA,2184,8717,125780.0
16737,201539171,STONEHAM SOCCER CLUB INC,PO BOX 261,STONEHAM,MA,2180,0,125780.0
16738,201546170,NEW ENGLAND POLICE BENEVOLENT ASSOCIATION INC,2515 CRANBERRY HWY,WAREHAM,MA,2571,1060,125780.0
16739,201546869,HINGHAM GIRLS HOCKEY BOOSTERS INC,PO BOX 572,HINGHAM,MA,2043,572,125780.0
16740,201549021,ASOCIACION DE ECUATORIANOS DE NUEVA INGLATERRA,49 ELIOT RD,NEEDHAM,MA,2494,1016,125780.0
16741,201560485,FRIENDS OF ST ALBERT THE GREAT PARISH,775 PLEASANT ST STE 5,WEYMOUTH,MA,2189,2355,125780.0
16742,201566134,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,311 ADAMS ST,LOWELL,MA,1854,3701,125780.0
16743,201569230,ST ANTHONYS CHRISTIAN SPIRITUALIST CHURCH INC,70 KRYSIAK AVE,FITCHBURG,MA,1420,6418,125780.0
16744,201574176,GUATEMALA AID FUND,12 WOLLASTON AVE,ARLINGTON,MA,2476,5821,125780.0
16745,201577639,GARDEN CLUB FEDERATION OF MASSACHUSETTS INC,21 GLENDALE RD,QUINCY,MA,2169,1931,125780.0
16746,201581289,FRIENDS OF THE CHILDREN-BOSTON INC,HIBERNIAN HALL - SUITE 100,ROXBURY,MA,2119,0,125780.0
16747,201582210,MARSHFIELD YOUTH FOOTBALL ASSOCIATION INC,PO BOX 325,MARSHFLD HLS,MA,2051,325,125780.0
16748,201598952,BOSTON PRODUCT MANAGEMENT ASSOCIATION,101 MIDDLESEX TPKE STE 6,BURLINGTON,MA,1803,4914,125780.0
16749,201611913,HOSPICE OF FRANKLIN COUNTY INC,75 NORTH ST STE 210,PITTSFIELD,MA,1201,5126,125780.0
